,datetime,depto,op1,op2,op3,prop1,prop2,prop3,prop4,total
0,2014/11,CAUCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLE CAUCA S.A,0.4025436647937628,0.2846087953888816,0.1357056782380185,0.1771418615793371,68877
0,2014/11,CHOCÓ,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,GLOBAL T.V. TELECOMUNICACIONES S.A. (Antes CABLEVISTA S.A.),0.6533008735500502,0.28182729485894314,0.03436918229987111,0.030502649291135553,20949
0,2014/11,CUNDINAMARCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,H V TELEVISION S.A.S.,0.5140088714625219,0.2606045006100012,0.1115632250375521,0.11382340288992476,283606
0,2014/11,CÓRDOBA,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.39445423569498295,0.23235812477969686,0.14090001174950065,0.23228762777581957,85110
0,2014/11,HUILA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4128603630323882,0.25832773098166384,0.18706581774561368,0.1417460882403343,75861
0,2014/11,LA GUAJIRA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,TELMEX COLOMBIA S.A.,0.4707112462006079,0.22599392097264437,0.20330699088145895,0.09998784194528876,41125
0,2014/11,NORTE DE SANTANDER,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5093760836512043,0.14802564307752497,0.1347150719766687,0.20788320129460192,112467
0,2014/11,RISARALDA,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.5437892019594376,0.29719142255466574,0.08642357363363953,0.07259580185225711,132487
0,2014/11,SANTANDER,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.341883314867778,0.2916956532941692,0.17111557719890408,0.1953054546391486,232866
0,2014/11,TOLIMA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.607679582673237,0.19107053767581902,0.15616493509903634,0.0450849445519077,114251
0,2014/11,VALLE DEL CAUCA,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,DIRECTV COLOMBIA LTDA,0.4861615570594275,0.23619743654850356,0.1603702763272651,0.11727073006480382,543486
0,2014/11,AMAZONAS,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5194228634850167,0.4199778024417314,0.060599334073251944,1.1102230246251565e-16,4505
0,2014/11,BOGOTÁ D.C.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,UNE EPM TELECOMUNICACIONES S.A.,0.6648612507557653,0.18990887028457196,0.06149192699517826,0.08373795196448452,1187538
0,2014/11,BOYACÁ,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5715618548515166,0.260471256153724,0.12135739240908369,0.0466094965856757,100752
0,2014/11,CASANARE,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLETAME S A S,0.3890084952868614,0.36541370883277086,0.1282439194693355,0.11733387641103232,34372
0,2014/11,CESAR,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.3778403964409156,0.2909037908968504,0.17821795921766773,0.15303785344456633,72041
0,2014/11,GUAINÍA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,No hay,0.7979274611398963,0.20207253886010362,0.0,0.0,965
0,2014/11,GUAVIARE,DIRECTV COLOMBIA LTDA,T.V. CABLE VILLANUEVA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4951802179379715,0.404233025984912,0.09744341994970662,0.0031433361274099125,4772
0,2014/11,MAGDALENA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.37987704303493774,0.3500074973759184,0.22860998650472333,0.04150547308442054,66690
0,2014/11,META,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5925624852083183,0.2510932982105924,0.1348281077966311,0.0215161087844582,97183
0,2014/11,NARIÑO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5541267243394903,0.2567759572669556,0.09551986475063398,0.09357745364292003,55601
0,2014/11,PUTUMAYO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4233723482077542,0.3748171177761522,0.17949890270665692,0.022311631309436697,10936
0,2014/11,QUINDÍO,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.43960032570143115,0.33427179508411653,0.0903407444209829,0.13578713479346938,72459
0,2014/11,SUCRE,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5055279479178705,0.2650140606340768,0.12777841981586346,0.10167957163218933,51918
0,2014/11,VAUPÉS,DIRECTV COLOMBIA LTDA,No hay,No hay,1.0,0.0,0.0,0.0,917
0,2014/11,VICHADA,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.7633158289572393,0.1436609152288072,0.09302325581395349,0.0,2666
0,2014/12,ANTIOQUIA,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.5748693873077345,0.23526497022395967,0.1347514248657338,0.05511421760257207,875872
0,2014/12,ARAUCA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,T V SATELITE ARAUCA LTDA,0.40182218033301914,0.28683631793905123,0.10021991831605404,0.2111215834118756,12732
0,2014/12,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",TV ISLA LTDA,COME SEE NEW BALL JAY y CIA. LTDA.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.34786354238456235,0.2948828394210889,0.29315988973121987,0.06409372846312889,11608
0,2014/12,ATLÁNTICO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.3097805827988226,0.29274050841720545,0.2570450445818391,0.14043386420213289,233391
0,2014/12,BOLÍVAR,UNE EPM TELECOMUNICACIONES S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4170958729990599,0.26260145378473926,0.1557853482860434,0.16451732493015747,151054
0,2014/12,CALDAS,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.4674337102426767,0.2482028320155676,0.13108699143216104,0.15327646630959468,105861
0,2014/12,CAQUETA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4829623098964073,0.2934097421203438,0.14207626184703548,0.08155168613621333,22685
0,2014/12,CAUCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLE CAUCA S.A,0.40584227312264426,0.2880255146419252,0.12703682226732385,0.1790953899681067,68980
0,2014/12,CHOCÓ,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,GLOBAL T.V. TELECOMUNICACIONES S.A. (Antes CABLEVISTA S.A.),0.6565656565656566,0.2829244829244829,0.026984126984126985,0.033525733525733514,20790
0,2014/12,CUNDINAMARCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,H V TELEVISION S.A.S.,0.5095328104820883,0.2658047627501558,0.11176554542574782,0.11289688134200815,287271
0,2014/12,CÓRDOBA,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.3992769868190941,0.2310121010809986,0.14084672355309336,0.2288641885468139,85199
0,2014/12,HUILA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4126776562582554,0.2581893591166059,0.18754953241401173,0.141583452211127,75708
0,2014/12,LA GUAJIRA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,TELMEX COLOMBIA S.A.,0.4767424940583014,0.22520250278896056,0.203957898821361,0.09409710433137697,41234
0,2014/12,NORTE DE SANTANDER,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5070235129173699,0.14455130781114653,0.13681785302863878,0.21160732624284473,111981
0,2014/12,RISARALDA,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.5441450485599337,0.30104116756789645,0.08397027843056729,0.07084350544160256,131487
0,2014/12,SANTANDER,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.336298269430895,0.29507038332897945,0.17137387744264626,0.19725746979747916,233507
0,2014/12,TOLIMA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5992107545533392,0.19921075455333911,0.15617519514310493,0.04540329575021673,115300
0,2014/12,VALLE DEL CAUCA,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,DIRECTV COLOMBIA LTDA,0.4902433348846486,0.23673810104233614,0.15650924510042918,0.1165093189725861,541476
0,2014/12,AMAZONAS,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5131143927705533,0.4289177870839762,0.057967820145470576,0.0,4537
0,2014/12,BOGOTÁ D.C.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,UNE EPM TELECOMUNICACIONES S.A.,0.6640776503078731,0.18707016750117314,0.06244670455443746,0.08640547763651629,1189126
0,2014/12,BOYACÁ,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5655676357047191,0.2679528086346805,0.12223272669975577,0.04424682896084464,101544
0,2014/12,CASANARE,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLETAME S A S,0.3889726782295957,0.36307210395034517,0.13153315157491735,0.11642206624514184,34478
0,2014/12,CESAR,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.3920698580652502,0.29470660181471686,0.18253832807122336,0.13068521204880956,70314
0,2014/12,GUAINÍA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,No hay,0.7995971802618328,0.20040281973816718,0.0,0.0,993
0,2014/12,GUAVIARE,DIRECTV COLOMBIA LTDA,T.V. CABLE VILLANUEVA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5988445114292891,0.2793268023109771,0.11806078874654609,0.0037678975131876236,3981
0,2014/12,MAGDALENA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.38434163701067614,0.35465090308074865,0.2264179037805804,0.03458955612799475,67159
0,2014/12,META,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5916170125333882,0.2532052599137045,0.13492911444421615,0.020248613108691194,97340
0,2014/12,NARIÑO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5602842008207836,0.2605897347820585,0.0966499737855477,0.08247609061161021,55313
0,2014/12,PUTUMAYO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4073020823777635,0.3826254472066783,0.1788826713145583,0.03118979910099995,10901
0,2014/12,QUINDÍO,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.4388357079252004,0.33378784505788067,0.0922473285841496,0.1351291184327693,71872
0,2014/12,SUCRE,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5014041161761877,0.26757068667051354,0.12869782650509715,0.10232737064820152,51990
0,2014/12,VAUPÉS,DIRECTV COLOMBIA LTDA,No hay,No hay,1.0,0.0,0.0,0.0,914
0,2014/12,VICHADA,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.7657623232709209,0.14100114635078334,0.09323653037829575,1.1102230246251565e-16,2617
0,2015/01,ANTIOQUIA,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.5727218206352596,0.23160600457067046,0.14293681479697773,0.052735359997092224,880396
0,2015/01,ARAUCA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,T V SATELITE ARAUCA LTDA,0.4088470807743139,0.2868693150897924,0.0993547383969525,0.2049288657389411,12863
0,2015/01,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",TV ISLA LTDA,COME SEE NEW BALL JAY y CIA. LTDA.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.3367806505421184,0.3140116763969975,0.28690575479566305,0.062301918265221023,11990
0,2015/01,ATLÁNTICO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.30579151878080374,0.29906306245689585,0.2562658749516392,0.13887954381066125,237796
0,2015/01,BOLÍVAR,UNE EPM TELECOMUNICACIONES S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4115513574867252,0.2779162154757401,0.15311354355568893,0.15741888348184574,153298
0,2015/01,CALDAS,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.4757435858624082,0.24865662605010216,0.1370146825096496,0.13858510557783998,105704
0,2015/01,CAQUETA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.47568442228636404,0.30560657745123765,0.14226362284614713,0.07644537741625124,22866
0,2015/01,CAUCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLE CAUCA S.A,0.40833573694837033,0.28950100951831553,0.1265214883184309,0.17564176521488317,69340
0,2015/01,CHOCÓ,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,GLOBAL T.V. TELECOMUNICACIONES S.A. (Antes CABLEVISTA S.A.),0.659438170257189,0.2795387681503274,0.023441207174717663,0.03758185441776596,21074
0,2015/01,CUNDINAMARCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,H V TELEVISION S.A.S.,0.5141054104509921,0.25961921453039116,0.11312729678337761,0.11314807823523909,288719
0,2015/01,CÓRDOBA,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4153103997377233,0.22862562349249468,0.1404468070159005,0.21561716975388145,85406
0,2015/01,HUILA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4108229603438531,0.25961171939694266,0.1876733395549363,0.14189198070426778,76079
0,2015/01,LA GUAJIRA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,TELMEX COLOMBIA S.A.,0.4960126462816157,0.2176292940732352,0.19825877689694224,0.08809928274820689,42384
0,2015/01,NORTE DE SANTANDER,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4962243797195254,0.15254566997365024,0.13703644755689956,0.21419350274992477,113094
0,2015/01,RISARALDA,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.540565136278837,0.30262698882164685,0.08806176153857821,0.06874611336093794,131862
0,2015/01,SANTANDER,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.33511692260389797,0.29424952598944365,0.17166014724219805,0.1989734041644603,234172
0,2015/01,TOLIMA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.597260345366735,0.1925228449324207,0.1582207011570133,0.051996108543830966,115124
0,2015/01,VALLE DEL CAUCA,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,DIRECTV COLOMBIA LTDA,0.4910216877282641,0.2351035592234755,0.1619398070612147,0.11193494598704568,545147
0,2015/01,AMAZONAS,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5058664259927798,0.4365974729241877,0.05753610108303249,0.0,4432
0,2015/01,BOGOTÁ D.C.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,UNE EPM TELECOMUNICACIONES S.A.,0.6607746843967907,0.18840257183484113,0.06248468451348013,0.08833805925488813,1199766
0,2015/01,BOYACÁ,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.569046723793315,0.26488690111020957,0.12446814826542123,0.0415982268310543,101062
0,2015/01,CASANARE,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLETAME S A S,0.3908509535057902,0.36915941694993376,0.12456069597280636,0.11542893357146966,34714
0,2015/01,CESAR,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.38464080182834487,0.30664702480931794,0.17745133133243385,0.1312608420299034,72634
0,2015/01,GUAINÍA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,No hay,0.787321063394683,0.21267893660531698,0.0,0.0,978
0,2015/01,GUAVIARE,DIRECTV COLOMBIA LTDA,T.V. CABLE VILLANUEVA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5986000482741974,0.28288679700699976,0.11489258991069273,0.003620564808110016,4143
0,2015/01,MAGDALENA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.37877349534839566,0.36701669319858043,0.22273663302712096,0.031473178425902915,68471
0,2015/01,META,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.586856425282545,0.25290712513655067,0.1353051077601609,0.024931341820743413,97949
0,2015/01,NARIÑO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5654139384698179,0.26118934433581487,0.09661853080993811,0.07677818638442913,55745
0,2015/01,PUTUMAYO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.39634202103337907,0.39396433470507547,0.17860082304526748,0.031092821216277988,10935
0,2015/01,QUINDÍO,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.43974744187978565,0.33354564461860126,0.09351850569778873,0.13318840780382435,72221
0,2015/01,SUCRE,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.49170652091399075,0.2822060274804524,0.1265467243604342,0.09954072724512264,52692
0,2015/01,VAUPÉS,DIRECTV COLOMBIA LTDA,No hay,No hay,1.0,0.0,0.0,0.0,940
0,2015/01,VICHADA,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.7642002989536621,0.14237668161434977,0.09342301943198804,0.0,2676
0,2015/02,ANTIOQUIA,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.574816130711263,0.23205322591595193,0.14312045984294733,0.05001018352983777,883780
0,2015/02,ARAUCA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,T V SATELITE ARAUCA LTDA,0.4143202558302784,0.2921768972779034,0.10264409952421807,0.1908587473676001,12821
0,2015/02,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",COME SEE NEW BALL JAY y CIA. LTDA.,TV ISLA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.331306990881459,0.3284274516077428,0.28019516877299633,0.060070388737801905,12502
0,2015/02,ATLÁNTICO,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.3083488003525633,0.30667497224411616,0.26362157077114745,0.12135465663217315,235986
0,2015/02,BOLÍVAR,UNE EPM TELECOMUNICACIONES S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.41647477634852575,0.28035837171139694,0.15673468847599387,0.1464321634640835,151128
0,2015/02,CALDAS,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.4832509079669268,0.25765976354223014,0.1387547330190866,0.12033459547175651,103528
0,2015/02,CAQUETA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.47095843713124425,0.3077225645732267,0.1449674402342555,0.07635155806127347,22881
0,2015/02,CAUCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLE CAUCA S.A,0.41869279701479384,0.28472579294539363,0.11861493484552439,0.1779664751942881,68069
0,2015/02,CHOCÓ,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,CABLEMAS S.A.S,0.6599701305583658,0.2841932841932842,0.023991906344847522,0.03184467890350251,20757
0,2015/02,CUNDINAMARCA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,H V TELEVISION S.A.S.,0.5170092822082908,0.2582286741785211,0.11281319642596797,0.11194884718722009,288078
0,2015/02,CÓRDOBA,DIRECTV COLOMBIA LTDA,TELMEX COLOMBIA S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.42741072823643944,0.23377122871119338,0.14531075347652073,0.1935072895758465,83201
0,2015/02,HUILA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4100787525801659,0.2573197828059058,0.1895846754578562,0.1430167891560722,76061
0,2015/02,LA GUAJIRA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,TELMEX COLOMBIA S.A.,0.5047428973937544,0.21807936135243014,0.19593801361822025,0.08123972763559517,42590
0,2015/02,NORTE DE SANTANDER,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4865346093923882,0.15397284665034497,0.13995103494324504,0.2195415090140218,112325
0,2015/02,RISARALDA,UNE EPM TELECOMUNICACIONES S.A.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,0.5465041344772701,0.31015179160681705,0.08784502503979191,0.05549904887612089,128795
0,2015/02,SANTANDER,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.3340732472136065,0.29427127713964346,0.17466086097003988,0.1969946146767102,234712
0,2015/02,TOLIMA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5941894552614307,0.189962809013345,0.16246773134981404,0.05338000437541013,114275
0,2015/02,VALLE DEL CAUCA,TELMEX COLOMBIA S.A.,UNE EPM TELECOMUNICACIONES S.A.,DIRECTV COLOMBIA LTDA,0.4991161482945827,0.2333498072185233,0.16204564932096127,0.10548839516593267,540249
0,2015/02,AMAZONAS,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.4899188876013905,0.44982618771726535,0.06025492468134415,0.0,4315
0,2015/02,BOGOTÁ D.C.,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,UNE EPM TELECOMUNICACIONES S.A.,0.6604756735746777,0.18656197651115683,0.06240796770263301,0.09055438221153245,1204061
0,2015/02,BOYACÁ,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5758946812433353,0.2626192160888154,0.12851917921529155,0.032966923452557806,100343
0,2015/02,CASANARE,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,CABLETAME S A S,0.3903078677309008,0.3629133409350057,0.13013112884834663,0.11664766248574687,35080
0,2015/02,CESAR,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.37456583408288935,0.30931986438801634,0.18028091053760464,0.13583339099148972,72265
0,2015/02,GUAINÍA,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,No hay,0.791459781529295,0.20854021847070506,0.0,0.0,1007
0,2015/02,GUAVIARE,DIRECTV COLOMBIA LTDA,T.V. CABLE VILLANUEVA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5802869042110134,0.3044886626561777,0.11175381767700139,0.003470615455807513,4322
0,2015/02,MAGDALENA,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.38076099392730367,0.36640068061137676,0.22476310616950743,0.028075219291812115,68174
0,2015/02,META,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5894315158557842,0.24771923386644648,0.13874193449741598,0.0241073157803533,98103
0,2015/02,NARIÑO,TELMEX COLOMBIA S.A.,DIRECTV COLOMBIA LTDA,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,0.5779859316681022,0.2644810508182601,0.09732988802756244,0.0602031294860752,55728
